,V
0.5499999999883585,100.20089579310344
0.5527777777751908,100.20111958064517
0.5555555555620231,100.20085545161292
0.5583333333488554,100.20067571428572
0.5611111111356877,100.20061430303032
0.5638888888643123,100.200713
0.5666666666511446,100.20047496875
0.5694444444379769,100.20042809375002
0.5722222222248092,100.20102754285713
0.5750000000116415,100.20035622857142
0.5777777777984738,100.20036766666666
0.5805555555853061,100.20051285294119
0.5833333333139308,100.20080216129035
0.5861111111007631,100.20067533333332
0.5888888888875954,100.20109099999999
0.5916666666744277,100.2010645
0.59444444446126,100.20092794117649
0.5972222222480923,100.20087782857145
0.5999999999767169,100.20125550000002
0.6027777777635492,100.20127777142858
0.6055555555503815,100.20114249999999
0.6083333333372138,100.20095936666667
0.6111111111240461,100.20095148484849
0.6138888889108784,100.2010615757576
0.6166666666977108,100.20125567647061
0.6194444444263354,100.20104058823529
0.6222222222131677,100.20102048484848
0.625,100.20139321874998
0.6277777777868323,100.20155190625002
0.6305555555736646,100.20138794117649
0.6333333333604969,100.20173
0.6361111110891216,100.20140096774196
0.6388888888759539,100.20113443750002
0.6416666666627862,100.20130837931033
0.6444444444496185,100.20120709375
0.6472222222364508,100.2012076969697
0.6500000000232831,100.20106355882355
0.6527777778101154,100.20089703225806
0.65555555553874,100.2009006060606
0.6583333333255723,100.20086765517244
0.6611111111124046,100.20063554285714
0.6638888888992369,100.20088100000002
0.6666666666860692,100.20068799999997
0.6694444444729015,100.20062337499999
0.6722222222015262,100.20107374193547
0.6749999999883585,100.20105877777776
0.6777777777751908,100.20116411428573
0.6805555555620231,100.2007738235294
0.6833333333488554,100.20050996969698
0.6861111111356877,100.20085643333333
0.6888888888643123,100.20103163888888
0.6916666666511446,100.20130152941178
0.6944444444379769,100.20128221875001
0.6972222222248092,100.20119650000001
0.7000000000116415,100.20108477419356
0.7027777777984738,100.20087903225809
0.7055555555853061,100.20107872727273
0.7083333333139308,100.20151341176471
0.7111111111007631,100.20108733333333
0.7138888888875954,100.201117
0.7166666666744277,100.20097647058823
0.71944444446126,100.20089370588234
0.7222222222480923,100.20083977142858
0.7249999999767169,100.20078586206897
0.7277777777635492,100.20106621212123
0.7305555555503815,100.20133443749997
0.7333333333372138,100.2011270857143
0.7361111111240461,100.20074882857142
0.7388888889108784,100.20095817142854
0.7416666666977108,100.20104387096774
0.7444444444263354,100.20111011764706
0.7472222222131677,100.20135978125002
0.75,100.20139066666667
0.7527777777868323,100.20163019354838
0.7555555555736646,100.20156545454547
0.7583333333604969,100.2013297647059
0.7611111110891216,100.20100045454545
0.7638888888759539,100.20116806250003
0.7666666666627862,100.20140717241382
0.7694444444496185,100.20116412903225
0.7722222222364508,100.20173129411766
0.7750000000232831,100.20162473333333
0.7777777778101154,100.20132800000005
0.78055555553874,100.20140700000002
0.7833333333255723,100.2016686875
0.7861111111124046,100.20156426470588
0.7888888888992369,100.20109038235296
0.7916666666860692,100.20114617857145
0.7944444444729015,100.20108879310342
0.7972222222015262,100.20115669999998
0.7999999999883585,100.20124812121213
0.8027777777751908,100.20129725
0.8055555555620231,100.20106993548387
0.8083333333488554,100.20094508333332
0.8111111111356877,100.2012624848485
0.8138888888643123,100.2008466060606
0.8166666666511446,100.20057169696967
0.8194444444379769,100.20079411428573
0.8222222222248092,100.20063194117648
0.8250000000116415,100.2007901212121
0.8277777777984738,100.20044370588235
0.8305555555853061,100.20043768965515
0.8333333333139308,100.20057479999998
0.8361111111007631,100.20089609090907
0.8388888888875954,100.20106215151516
0.8416666666744277,100.20107716666668
0.84444444446126,100.20113045454546
0.8472222222480923,100.20120303124999
0.8499999999767169,100.20112509090909
0.8527777777635492,100.20080475757574
0.8555555555503815,100.20099723333334
0.8583333333372138,100.20107052941178
0.8611111111240461,100.20094975757576
0.8638888889108784,100.20107518749998
0.8666666666977108,100.20078582857143
0.8694444444263354,100.20084041935486
0.8722222222131677,100.2009643870968
0.875,100.20105425806452
0.8777777777868323,100.2013712903226
0.8805555555736646,100.20125735294117
0.8833333333604969,100.20102224242424
0.8861111110891216,100.2012946764706
0.8888888888759539,100.20109821874999
0.8916666666627862,100.20082851515149
0.8944444444496185,100.20118815625003
0.8972222222364508,100.2008539117647
0.9000000000232831,100.20063197222223
0.9027777778101154,100.20106271875001
0.90555555553874,100.20101589999999
0.9083333333255723,100.20097799999999
0.9111111111124046,100.20092178125
0.9138888888992369,100.20104288235294
0.9166666666860692,100.20098351612903
0.9194444444729015,100.20073711111112
0.9222222222015262,100.20094169999999
0.9249999999883585,100.20093794117648
0.9277777777751908,100.20108822580647
0.9305555555620231,100.20131474999998
0.9333333333488554,100.20105137142856
0.9361111111356877,100.20109005882354
0.9388888888643123,100.20120470967744
0.9416666666511446,100.20082402941175
0.9444444444379769,100.20080882352943
0.9472222222248092,100.2009276388889
0.9500000000116415,100.20129794117648
0.9527777777984738,100.20096458064516
0.9555555555853061,100.20141448484848
0.9583333333139308,100.20157085294119
0.9611111111007631,100.20137099999998
0.9638888888875954,100.20143534285714
0.9666666666744277,100.20095219354837
0.96944444446126,100.2010222
0.9722222222480923,100.20097454545453
0.9749999999767169,100.20095418181818
0.9777777777635492,100.20075036666667
0.9805555555503815,100.20088536363639
0.9833333333372138,100.20072050000003
0.9861111111240461,100.20078147058821
0.9888888889108784,100.20087296874999
0.9916666666977108,100.20124109374999
0.9944444444263354,100.20112203030305
0.9972222222131677,100.20125517857142
1.0,100.2011775882353
1.0027777777868323,100.20137196875001
1.0055555555736646,100.20101833333334
1.008333333360497,100.20084994285713
1.0111111110891216,100.20109621875001
1.0138888888759539,100.20095761764708
1.0166666666627862,100.20093879411762
1.0194444444496185,100.20117087878786
1.0222222222364508,100.20114115624997
1.025000000023283,100.20098245161293
1.0277777778101154,100.20081733333333
1.03055555553874,100.20105077142854
1.0333333333255723,100.20068674193546
1.0361111111124046,100.20113632352941
1.038888888899237,100.20084784374998
1.0416666666860692,100.20074624242424
1.0444444444729015,100.20074087878787
1.0472222222015262,100.2009839032258
1.0499999999883585,100.20141147222223
1.0527777777751908,100.20124943750001
1.055555555562023,100.20112419999998
1.0583333333488554,100.20122011764707
1.0611111111356877,100.20097942424242
1.0638888888643123,100.20104135294119
1.0666666666511446,100.20099018750003
1.069444444437977,100.20104853125
1.0722222222248092,100.20104417857144
1.0750000000116415,100.20099054285713
1.0777777777984738,100.20076434482759
1.0805555555853061,100.20055860606062
1.0833333333139308,100.20078887096776
1.086111111100763,100.20101684848487
1.0888888888875954,100.20074721875
1.0916666666744277,100.20075209090906
1.09444444446126,100.20056655882352
1.0972222222480923,100.2004398181818
1.099999999976717,100.20033330000001
1.1027777777635492,100.20064431249999
1.1055555555503815,100.20041112903226
1.1083333333372138,100.20060106060608
1.1111111111240461,100.20079354545454
1.1138888889108784,100.200671
1.1166666666977108,100.20066671428572
1.1194444444263354,100.2007347352941
1.1222222222131677,100.20065360606061
1.125,100.20056596969697
1.1277777777868323,100.20080659374999
1.1305555555736646,100.20026721875001
1.133333333360497,100.2004675625
1.1361111110891216,100.20043125000001
1.1388888888759539,100.20094090322581
1.1416666666627862,100.20107580000004
1.1444444444496185,100.20091059375001
1.1472222222364508,100.20065748484849
1.150000000023283,100.20050444117646
1.1527777778101154,100.20066040000002
1.15555555553874,100.20055490322584
1.1583333333255723,100.20040459374998
1.1611111111124046,100.20044727272727
1.163888888899237,100.20070547222218
1.1666666666860692,100.20087350000001
1.1694444444729015,100.20074071875
1.1722222222015262,100.20074540625002
1.1749999999883585,100.20067468571428
1.1777777777751908,100.20032439999999
1.180555555562023,100.2006826969697
1.1833333333488554,100.20054248484847
1.1861111111356877,100.20042868571429
1.1888888888643123,100.20031339393941
1.1916666666511446,100.20039803125
1.194444444437977,100.20034805714285
1.1972222222248092,100.20070690624999
1.2000000000116415,100.20056303125
1.2027777777984738,100.20084733333333
1.2055555555853061,100.20085293939395
1.2083333333139308,100.20102011764706
1.211111111100763,100.20062728125001
1.2138888888875954,100.20093194444446
1.2166666666744277,100.2007377352941
1.21944444446126,100.20064543750001
1.2222222222480923,100.20066076470589
1.224999999976717,100.2002255588235
1.2277777777635492,100.20021045454546
1.2305555555503815,100.2001110882353
1.2333333333372138,100.20027870588234
1.2361111111240461,100.20011854545453
1.2388888889108784,100.19990653125
1.2416666666977108,100.2000339090909
1.2444444444263354,100.20010661290321
1.2472222222131677,100.20011603030305
1.25,100.20022741176466
1.2527777777868323,100.20020851515152
1.2555555555736646,100.20005930555554
1.258333333360497,100.2003836764706
1.2611111110891216,100.20068372727273
1.2638888888759539,100.20057533333335
1.2666666666627862,100.20059919999998
1.2694444444496185,100.20035271428574
1.2722222222364508,100.20050682352941
1.275000000023283,100.20045662500002
1.2777777778101154,100.20056206451612
1.28055555553874,100.20016514705884
1.2833333333255723,100.20060100000002
1.2861111111124046,100.20032384374997
1.288888888899237,100.20047061290325
1.2916666666860692,100.20063283870971
1.2944444444729015,100.20098345454548
1.2972222222015262,100.20114648484851
1.2999999999883585,100.20127649999999
1.3027777777751908,100.20090996875
1.305555555562023,100.20064327586205
1.3083333333488554,100.20091167741933
1.3111111111356877,100.2005698125
1.3138888888643123,100.20055746875
1.3166666666511446,100.20123874193548
1.319444444437977,100.20095109375002
1.3222222222248092,100.20025965714285
1.3250000000116415,100.20044590000003
1.3277777777984738,100.20042903125002
1.3305555555853061,100.2003902647059
1.3333333333139308,100.20067288235293
1.336111111100763,100.2004036
1.3388888888875954,100.2003951875
1.3416666666744277,100.20049587500002
1.34444444446126,100.20045915624999
1.3472222222480923,100.20062496875003
1.349999999976717,100.20103191428569
1.3527777777635492,100.20070809090907
1.3555555555503815,100.20079079999998
1.3583333333372138,100.20100109090909
1.3611111111240461,100.20093145454547
1.3638888889108784,100.20070003225804
1.3666666666977108,100.20000433333333
1.3694444444263354,100.20042641935483
1.3722222222131677,100.20095109374999
1.375,100.20084746874998
1.3777777777868323,100.20070283870969
1.3805555555736646,100.20037397058823
1.383333333360497,100.20040430769228
1.3861111110891216,100.19993699999999
1.3888888888759539,100.20001179999998
1.3916666666627862,100.20012129411766
1.3944444444496185,100.19990379411763
1.3972222222364508,100.20001515151512
1.400000000023283,100.20016773333334
1.4027777778101154,100.20025550000003
1.40555555553874,100.20032315625
1.4083333333255723,100.20047809375
1.4111111111124046,100.20078133333337
1.413888888899237,100.2005047647059
1.4166666666860692,100.20050091176469
1.4194444444729015,100.20077412121215
1.4222222222015262,100.20072964516129
1.4249999999883585,100.20047805882353
1.4277777777751908,100.20067035294119
1.430555555562023,100.20066045714286
1.4333333333488554,100.20038947058822
1.4361111111356877,100.20044717647058
1.4388888888643123,100.20070916666668
1.4416666666511446,100.20060305714284
1.444444444437977,100.20044303225808
1.4472222222248092,100.2003955
1.4500000000116415,100.20069137500002
1.4527777777984738,100.20055381249998
1.4555555555853061,100.20058011764705
1.4583333333139308,100.20054277419355
1.461111111100763,100.20083518181819
1.4638888888875954,100.20104268749996
1.4666666666744277,100.2006152647059
1.46944444446126,100.20052822857144
1.4722222222480923,100.20079748571428
1.474999999976717,100.20057077142856
1.4777777777635492,100.20023942307694
1.4805555555503815,100.20057871428573
1.4833333333372138,100.2008358611111
1.4861111111240461,100.2009685142857
1.4888888889108784,100.200593
1.4916666666977108,100.20066834374998
1.4944444444263354,100.20064591176468
1.4972222222131677,100.20050234375002
1.5,100.20051237142857
1.5027777777868323,100.20074254545456
1.5055555555736646,100.20071331428575
1.508333333360497,100.20066918181817
1.5111111110891216,100.2010119375
1.5138888888759539,100.2008719375
1.5166666666627862,100.20088418181821
1.5194444444496185,100.20091503225802
1.5222222222364508,100.20071106060604
1.525000000023283,100.20044633333336
1.5277777778101154,100.20043984848485
1.53055555553874,100.20079875757577
1.5333333333255723,100.20112710000002
1.5361111111124046,100.20075877777779
1.538888888899237,100.20048590624998
1.5416666666860692,100.20041103125
1.5444444444729015,100.20057561764706
1.5472222222015262,100.20046551428572
1.5499999999883585,100.20049256666668
1.5527777777751908,100.20046447058822
1.555555555562023,100.20037583333334
1.5583333333488554,100.20047756666666
1.5611111111356877,100.2001336060606
1.5638888888643123,100.20034145161289
1.5666666666511446,100.20035445161288
1.569444444437977,100.20039921212121
1.5722222222248092,100.20051281818185
1.5750000000116415,100.20051059375001
1.5777777777984738,100.20065978125001
1.5805555555853061,100.20070578787877
1.5833333333139308,100.20059096875
1.586111111100763,100.20072193939392
1.5888888888875954,100.20079588571429
1.5916666666744277,100.20083934374998
1.59444444446126,100.20049354545452
1.5972222222480923,100.20057693548384
1.599999999976717,100.20071328124997
1.6027777777635492,100.20096055882355
1.6055555555503815,100.20057202941176
1.6083333333372138,100.20027546875
1.6111111111240461,100.20065759375001
1.6138888889108784,100.20070334375
1.6166666666977108,100.20012694117646
1.6194444444263354,100.20058384848484
1.6222222222131677,100.20089912121209
1.625,100.20077263333336
1.6277777777868323,100.20052270588235
1.6305555555736646,100.2005505151515
1.633333333360497,100.20107506451615
1.6361111110891216,100.20100531034483
1.6388888888759539,100.20071870588238
1.6416666666627862,100.20009438709674
1.6444444444496185,100.20056984848483
1.6472222222364508,100.20044241935484
1.650000000023283,100.20055322580643
1.6527777778101154,100.2004514117647
1.65555555553874,100.20083362857144
1.6583333333255723,100.20065036363637
1.6611111111124046,100.20031852941176
1.663888888899237,100.20059045454545
1.6666666666860692,100.20079867647058
1.6694444444729015,100.20065558823532
1.6722222222015262,100.20043403030303
1.6749999999883585,100.20084456249997
1.6777777777751908,100.20087732352943
1.680555555562023,100.20092611428574
1.6833333333488554,100.20057691428572
1.6861111111356877,100.20082672727276
1.6888888888643123,100.20113834285713
1.6916666666511446,100.20097677142856
1.694444444437977,100.20110181818184
1.6972222222248092,100.20114800000002
1.7000000000116415,100.20093722857142
1.7027777777984738,100.2010510882353
1.7055555555853061,100.20107052941178
1.7083333333139308,100.20114255555556
1.711111111100763,100.20122169696968
1.7138888888875954,100.20085897142859
1.7166666666744277,100.20120956666665
1.71944444446126,100.20136961290325
1.7222222222480923,100.20147429411769
1.724999999976717,100.20142588235296
1.7277777777635492,100.20142285294118
1.7305555555503815,100.20139328124998
1.7333333333372138,100.20145575000002
1.7361111111240461,100.20099076470586
1.7388888889108784,100.20108731428569
1.7416666666977108,100.2008648787879
1.7444444444263354,100.2010860625
1.7472222222131677,100.2012251212121
1.75,100.20163837499997
1.7527777777868323,100.20145028125002
1.7555555555736646,100.20100526470588
1.758333333360497,100.20101632352943
1.7611111110891216,100.20114500000004
1.7638888888759539,100.20111082352939
1.7666666666627862,100.20081421875
1.7694444444496185,100.20117951515151
1.7722222222364508,100.20134151515154
1.775000000023283,100.20106485714284
1.7777777778101154,100.2010633225806
1.78055555553874,100.20137600000001
1.7833333333255723,100.20141951612904
1.7861111111124046,100.2016161714286
1.788888888899237,100.20115512121212
1.7916666666860692,100.20114139393941
1.7944444444729015,100.20152737499998
1.7972222222015262,100.2011482647059
1.7999999999883585,100.20131437500001
1.8027777777751908,100.20150688235293
1.805555555562023,100.20138062068966
1.8083333333488554,100.20085708571429
1.8111111111356877,100.20112184848482
1.8138888888643123,100.2012508
1.8166666666511446,100.20114282352941
1.819444444437977,100.2011652121212
1.8222222222248092,100.20113851515154
1.8250000000116415,100.20103269444448
1.8277777777984738,100.2009915882353
1.8305555555853061,100.2011595806452
1.8333333333139308,100.20150093939395
1.836111111100763,100.20124460606057
1.8388888888875954,100.20100094117647
1.8416666666744277,100.20075540625002
1.84444444446126,100.2006577352941
1.8472222222480923,100.20062875757576
1.849999999976717,100.20096900000001
1.8527777777635492,100.20118161290323
1.8555555555503815,100.20128528124998
1.8583333333372138,100.20130636363636
1.8611111111240461,100.20130100000003
1.8638888889108784,100.20185625
1.8666666666977108,100.20166337500004
1.8694444444263354,100.20160997058821
1.8722222222131677,100.2013128387097
1.875,100.2009659310345
1.8777777777868323,100.20100899999998
1.8805555555736646,100.20118378125001
1.883333333360497,100.20094638709676
1.8861111110891216,100.20070987500002
1.8888888888759539,100.20085348484847
1.8916666666627862,100.20107416129031
1.8944444444496185,100.20132602941177
1.8972222222364508,100.20078136666667
1.900000000023283,100.20068623333333
1.9027777778101154,100.20069738888891
1.90555555553874,100.20042872727271
1.9083333333255723,100.2002011212121
1.9111111111124046,100.20052334375002
1.913888888899237,100.2005658125
1.9166666666860692,100.20023223529412
1.9194444444729015,100.20056038709677
1.9222222222015262,100.20075996875
1.9249999999883585,100.20096835294117
1.9277777777751908,100.20101051428571
1.930555555562023,100.2010505625
1.9333333333488554,100.20091149999998
1.9361111111356877,100.2008315151515
1.9388888888643123,100.20126477419355
1.9416666666511446,100.20113421428572
1.944444444437977,100.20121900000004
1.9472222222248092,100.20105572727272
1.9500000000116415,100.20117384375
1.9527777777984738,100.20101036363637
1.9555555555853061,100.20091899999998
1.9583333333139308,100.20096941935485
1.961111111100763,100.20115606666666
1.9638888888875954,100.20154225000002
1.9666666666744277,100.20107651724139
1.96944444446126,100.20119174193549
1.9722222222480923,100.20081745454549
1.974999999976717,100.20123208571428
1.9777777777635492,100.20139340624998
1.9805555555503815,100.20151299999999
1.9833333333372138,100.20198696551724
1.9861111111240461,100.2013835
1.9888888889108784,100.20117749999999
1.9916666666977108,100.20135271874997
1.9944444444263354,100.20136387096775
1.9972222222131677,100.20144139285715
2.0,100.20099270588237
2.0027777777868323,100.20078766666667
2.0055555555736646,100.20102725806456
2.008333333360497,100.20091062499998
2.0111111110891216,100.20099979999999
2.013888888875954,100.2007151875
2.016666666662786,100.20109230303031
2.0194444444496185,100.20136736363634
2.0222222222364508,100.20138996969696
2.025000000023283,100.20124688235293
2.0277777778101154,100.20109134482763
2.03055555553874,100.20071656249999
2.0333333333255723,100.200803875
2.0361111111124046,100.20082821212122
2.038888888899237,100.20107058064515
2.041666666686069,100.20110777419357
2.0444444444729015,100.20141118181819
2.047222222201526,100.2010393
2.0499999999883585,100.20119853125001
2.0527777777751908,100.20095325806452
2.055555555562023,100.2012929117647
2.0583333333488554,100.20122846428572
2.0611111111356877,100.20109896774193
2.0638888888643123,100.200784375
2.0666666666511446,100.20099406249999
2.069444444437977,100.20073647058824
2.0722222222248092,100.20105048484848
2.0750000000116415,100.201101125
2.077777777798474,100.2010025
2.080555555585306,100.20111681818182
2.083333333313931,100.20084786206897
2.086111111100763,100.20071781481481
2.0888888888875954,100.20120412500002
2.0916666666744277,100.20159337499999
2.09444444446126,100.20143399999999
2.0972222222480923,100.20132696969696
2.099999999976717,100.20136929032259
2.1027777777635492,100.20127493749997
2.1055555555503815,100.20080632352943
2.108333333337214,100.20078348387096
2.111111111124046,100.2008968529412
2.1138888889108784,100.20139747222224
2.1166666666977108,100.20121993939392
2.1194444444263354,100.20155734285714
2.1222222222131677,100.20154293548386
2.125,100.20166183870968
2.1277777777868323,100.20147215151515
2.1305555555736646,100.20194989655172
2.133333333360497,100.20176173529413
2.1361111110891216,100.20175305714284
2.138888888875954,100.2015913030303
2.141666666662786,100.20160375000002
2.1444444444496185,100.20161691176472
2.1472222222364508,100.20152096969697
2.150000000023283,100.2013394242424
2.1527777778101154,100.20153709375
2.15555555553874,100.20158367741935
2.1583333333255723,100.20157544444446
2.1611111111124046,100.20106674193548
2.163888888899237,100.2008753823529
2.166666666686069,100.20120030303029
2.1694444444729015,100.20144406060606
2.172222222201526,100.20137242424242
2.1749999999883585,100.20144771428569
2.1777777777751908,100.20153928125002
2.180555555562023,100.20128266666667
2.1833333333488554,100.20142165625002
2.1861111111356877,100.20132154285712
2.1888888888643123,100.20120884375001
2.1916666666511446,100.20112596774194
2.194444444437977,100.20118324242424
2.1972222222248092,100.20092953124998
2.2000000000116415,100.20129910810807
2.202777777798474,100.20179323529413
2.205555555585306,100.20180915625001
2.208333333313931,100.20133827272727
2.211111111100763,100.20121209375
2.2138888888875954,100.20118078787878
2.2166666666744277,100.20120408571428
2.21944444446126,100.20133445161291
2.2222222222480923,100.20090854838709
2.224999999976717,100.2010962
2.2277777777635492,100.20118377777777
2.2305555555503815,100.20117699999999
2.233333333337214,100.20112746874999
2.236111111124046,100.2010186451613
2.2388888889108784,100.20080441666664
2.2416666666977108,100.20084383333332
2.2444444444263354,100.20097215625
2.2472222222131677,100.20130403030299
2.25,100.2015362666667
2.2527777777868323,100.20183728125001
2.2555555555736646,100.20195693939397
2.258333333360497,100.20172573529415
2.2611111110891216,100.2014506470588
2.263888888875954,100.20131332258065
2.266666666662786,100.20147375000002
2.2694444444496185,100.20128011428571
2.2722222222364508,100.20097397058827
2.275000000023283,100.20095989655174
2.2777777778101154,100.20108442424241
2.28055555553874,100.20115390909088
2.2833333333255723,100.20105545454545
2.2861111111124046,100.20109611764705
2.288888888899237,100.20093749999998
2.291666666686069,100.20107771875001
2.2944444444729015,100.20074615151518
2.297222222201526,100.20105296874999
2.2999999999883585,100.20121627272728
2.3027777777751908,100.20129441935482
2.305555555562023,100.20125254285713
2.3083333333488554,100.20089737931035
2.3111111111356877,100.20083502857143
2.3138888888643123,100.20093047058826
2.3166666666511446,100.20085442424244
2.319444444437977,100.20112496875
2.3222222222248092,100.20120105714285
2.3250000000116415,100.20109555555555
2.327777777798474,100.20093753125
2.330555555585306,100.20083659374998
2.333333333313931,100.20097141935486
2.336111111100763,100.20101835483871
2.3388888888875954,100.20128594117648
